global_route_id,origin,vehicle_type,stop_sequence,sales_order_no,delivery_name,delivery_lat,delivery_lng,weight_kg,volume_cbm
13,Kiat Ananda Jakarta,Tronton,9,8994403888602544,Ruko Tapos Pekapuran Depok,-6.3980058,106.8760056,30.06,0.0756
13,Kiat Ananda Jakarta,Tronton,10,4567703912697556,Ruko Tapos Pekapuran Depok,-6.3980058,106.8760056,20.0,0.1
13,Kiat Ananda Jakarta,Tronton,11,4214503902117705,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,2367.2,9.25
13,Kiat Ananda Jakarta,Tronton,12,TR-B407-25-12-10,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,53.14,0.5148
13,Kiat Ananda Jakarta,Tronton,13,1128103902131929,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,30.0,0.1
13,Kiat Ananda Jakarta,Tronton,14,9545903902130323,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,20.0,0.05
13,Kiat Ananda Jakarta,Tronton,15,9436703897560308,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,15.37,0.0468
13,Kiat Ananda Jakarta,Tronton,16,TR-B407-25-12-10-R1A,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,10.0,0.0702
13,Kiat Ananda Jakarta,Tronton,17,6517303888602372,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,9.02,0.0234
13,Kiat Ananda Jakarta,Tronton,18,2800103912698218,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,5.0,0.05
13,Kiat Ananda Jakarta,Tronton,19,5265403898511982,Ruko Kejayaan Depok,-6.3912023,106.8518497,2186.0,9.15
13,Kiat Ananda Jakarta,Tronton,20,3801703898521252,Ruko Kejayaan Depok,-6.3912023,106.8518497,30.0,0.05
13,Kiat Ananda Jakarta,Tronton,21,9281903912698298,Ruko Kejayaan Depok,-6.3912023,106.8518497,15.0,0.1
13,Kiat Ananda Jakarta,Tronton,22,3385703898507891-R1,Ruko Kejayaan Depok,-6.3912023,106.8518497,8.4,0.0357
13,Kiat Ananda Jakarta,Tronton,23,2089303888600400,Ruko Nusantara Depok,-6.3935187,106.8145327,30.06,0.0756
13,Kiat Ananda Jakarta,Tronton,24,9540503912697692,Ruko Nusantara Depok,-6.3935187,106.8145327,15.0,0.1
14,Kiat Ananda Jakarta,CDD Long,1,5710103894866511,Metropolitan Cibubur,-6.3979887,106.9767576,1095.3,4.0121
14,Kiat Ananda Jakarta,CDD Long,2,1007103917939468,Metropolitan Cibubur,-6.3979887,106.9767576,0.03,0.12
14,Kiat Ananda Jakarta,CDD Long,3,8456003898921289,Ruko Legenda Wisata,-6.392758199999999,106.945673,1166.4,4.2486
14,Kiat Ananda Jakarta,CDD Long,4,4331503917938996,Ruko Legenda Wisata,-6.392758199999999,106.945673,0.03,0.12
14,Kiat Ananda Jakarta,CDD Long,5,7485803917939098,Ruko Tapos Pekapuran Depok,-6.3980058,106.8760056,0.05,0.25
14,Kiat Ananda Jakarta,CDD Long,6,2923903876505485A,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,517.56,2.6208
14,Kiat Ananda Jakarta,CDD Long,7,4806803902126662,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,12.0,0.35
14,Kiat Ananda Jakarta,CDD Long,8,2805903902118491,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,5.0,0.05
14,Kiat Ananda Jakarta,CDD Long,9,7837803902130570,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,5.0,0.05
14,Kiat Ananda Jakarta,CDD Long,10,9247803902127599,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,5.0,0.05
14,Kiat Ananda Jakarta,CDD Long,11,4214503902117705-R1,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,5.0,0.05
14,Kiat Ananda Jakarta,CDD Long,12,8395903902148809B,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,4.75,0.05
14,Kiat Ananda Jakarta,CDD Long,13,2923903876505485A-R1,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,3.76,0.0351
14,Kiat Ananda Jakarta,CDD Long,14,TR-B407-25-12-10-R1B,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,3.28,0.0234
14,Kiat Ananda Jakarta,CDD Long,15,2923903876505485B,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,1.0,0.01
14,Kiat Ananda Jakarta,CDD Long,16,5575903893662292B,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,0.45,0.0117
14,Kiat Ananda Jakarta,CDD Long,17,3662903917940304,Ruko Cimanggis Jawa Barat,-6.3939793,106.8653163,0.05,0.05
14,Kiat Ananda Jakarta,CDD Long,18,3385703898507891,Ruko Kejayaan Depok,-6.3912023,106.8518497,735.9,3.2267
14,Kiat Ananda Jakarta,CDD Long,19,8917403898508138,Ruko Kejayaan Depok,-6.3912023,106.8518497,3.0,0.0128
14,Kiat Ananda Jakarta,CDD Long,20,3007803917938900,Ruko Kejayaan Depok,-6.3912023,106.8518497,0.05,0.2
14,Kiat Ananda Jakarta,CDD Long,21,1418803917940550,Ruko Nusantara Depok,-6.3935187,106.8145327,0.05,0.2
15,Kiat Ananda Jakarta,Tronton,1,3055103902537985,Godean Yogyakarta,-7.780906300000001,110.3484995,1410.4,4.6
15,Kiat Ananda Jakarta,Tronton,2,3118003906095839,Godean Yogyakarta,-7.780906300000001,110.3484995,20.0,0.04
15,Kiat Ananda Jakarta,Tronton,3,7995503904390684,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,1055.8,4.02
15,Kiat Ananda Jakarta,Tronton,4,8384003905943355,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,120.4,0.46
15,Kiat Ananda Jakarta,Tronton,5,1963203898943059,Kota Baru Jogja,-7.785521699999999,110.3748088,1680.8,6.36
15,Kiat Ananda Jakarta,Tronton,6,3200303917612722,Kota Baru Jogja,-7.785521699999999,110.3748088,116.0,0.54
15,Kiat Ananda Jakarta,Tronton,7,7595703906219048,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,1601.4,5.78
15,Kiat Ananda Jakarta,Tronton,8,6692003905963172,Lippo Plaza Jogja,-7.784138199999999,110.3907692,699.2,2.34
15,Kiat Ananda Jakarta,Tronton,9,9788703917785687,Lippo Plaza Jogja,-7.784138199999999,110.3907692,101.2,0.1
15,Kiat Ananda Jakarta,Tronton,10,7912203905967905,Lippo Plaza Jogja,-7.784138199999999,110.3907692,88.4,0.16
15,Kiat Ananda Jakarta,Tronton,11,9850103911218264,Lippo Plaza Jogja,-7.784138199999999,110.3907692,20.0,0.04
15,Kiat Ananda Jakarta,Tronton,12,2409803906004620,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,1042.2,3.88
15,Kiat Ananda Jakarta,Tronton,13,7776403907906683,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,117.04,1.12
15,Kiat Ananda Jakarta,Tronton,14,7481303912718497,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,108.4,0.56
16,Kiat Ananda Jakarta,CDE,1,9085303906095316,Godean Yogyakarta,-7.780906300000001,110.3484995,9.6,0.02
16,Kiat Ananda Jakarta,CDE,2,3965003908049595,Godean Yogyakarta,-7.780906300000001,110.3484995,9.0,0.08
16,Kiat Ananda Jakarta,CDE,3,9551903906094495,Godean Yogyakarta,-7.780906300000001,110.3484995,6.0,0.02
16,Kiat Ananda Jakarta,CDE,4,3756903912697497,Godean Yogyakarta,-7.780906300000001,110.3484995,4.0,0.02
16,Kiat Ananda Jakarta,CDE,5,8571103917938823,Godean Yogyakarta,-7.780906300000001,110.3484995,0.02,0.04
16,Kiat Ananda Jakarta,CDE,6,2414903912699334,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,10.0,0.08
16,Kiat Ananda Jakarta,CDE,7,6219303904391699,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,2.8,0.02
16,Kiat Ananda Jakarta,CDE,8,9198103904391144,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,2.0,0.02
16,Kiat Ananda Jakarta,CDE,9,1220203917940426,SPBU Terban Yogyakarta,-7.782155099999999,110.3721441,0.02,0.1
16,Kiat Ananda Jakarta,CDE,10,9703903917943713,Kota Baru Jogja,-7.785521699999999,110.3748088,33.9,0.18
16,Kiat Ananda Jakarta,CDE,11,4064203912698194,Kota Baru Jogja,-7.785521699999999,110.3748088,6.0,0.04
16,Kiat Ananda Jakarta,CDE,12,8100503911166226,Kota Baru Jogja,-7.785521699999999,110.3748088,4.0,0.04
16,Kiat Ananda Jakarta,CDE,13,1888103917939756,Kota Baru Jogja,-7.785521699999999,110.3748088,0.02,0.08
16,Kiat Ananda Jakarta,CDE,14,6197703900315343,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,102.6,0.7
16,Kiat Ananda Jakarta,CDE,15,8718303903932499,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,100.64,0.8
16,Kiat Ananda Jakarta,CDE,16,1029003909203797,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,7.0,0.02
16,Kiat Ananda Jakarta,CDE,17,6180003912697497,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,6.0,0.04
16,Kiat Ananda Jakarta,CDE,18,7443003903927061,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,2.0,0.02
16,Kiat Ananda Jakarta,CDE,19,6421003900315599,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,2.0,0.02
16,Kiat Ananda Jakarta,CDE,20,8257603903927675,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,2.0,0.02
16,Kiat Ananda Jakarta,CDE,21,3546803917939000,Ruko Colombo Yogyakarta,-7.778122499999999,110.3860379,0.02,0.08
16,Kiat Ananda Jakarta,CDE,22,3395103904648968,Lippo Plaza Jogja,-7.784138199999999,110.3907692,49.7,0.14
16,Kiat Ananda Jakarta,CDE,23,8972603912697704,Lippo Plaza Jogja,-7.784138199999999,110.3907692,6.0,0.04
16,Kiat Ananda Jakarta,CDE,24,8547303905975583,Lippo Plaza Jogja,-7.784138199999999,110.3907692,2.0,0.02
16,Kiat Ananda Jakarta,CDE,25,9627903917940422,Lippo Plaza Jogja,-7.784138199999999,110.3907692,0.02,0.08
16,Kiat Ananda Jakarta,CDE,26,7776403907906683-R1,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,6.0,0.04
16,Kiat Ananda Jakarta,CDE,27,7546103912698143,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,6.0,0.04
16,Kiat Ananda Jakarta,CDE,28,8499203917939960,Pertamina COCO 41.552.01 Laksda Adisucipto Yogyakarta,-7.7827091,110.3944003,0.02,0.08
17,Kiat Ananda Jakarta,Tronton,1,7830503898907872A,Summarecon Bogor,-6.621285299999999,106.8402213,2819.7,10.59
17,Kiat Ananda Jakarta,Tronton,2,5992203898890935A,Summarecon Bogor,-6.621285299999999,106.8402213,653.82,2.7495
17,Kiat Ananda Jakarta,Tronton,3,7830503898907872B,Summarecon Bogor,-6.621285299999999,106.8402213,22.5,1.77
17,Kiat Ananda Jakarta,Tronton,4,2124803898909873,Summarecon Bogor,-6.621285299999999,106.8402213,18.0,0.03
17,Kiat Ananda Jakarta,Tronton,5,9654303898910739,Summarecon Bogor,-6.621285299999999,106.8402213,18.0,0.03
17,Kiat Ananda Jakarta,Tronton,6,4603203912699381,Summarecon Bogor,-6.621285299999999,106.8402213,9.0,0.06
17,Kiat Ananda Jakarta,Tronton,7,5992203898890935B,Summarecon Bogor,-6.621285299999999,106.8402213,7.5,0.2223
17,Kiat Ananda Jakarta,Tronton,8,4525803898910321,Summarecon Bogor,-6.621285299999999,106.8402213,6.0,0.0117
17,Kiat Ananda Jakarta,Tronton,9,1812103898909046,Summarecon Bogor,-6.621285299999999,106.8402213,6.0,0.03
17,Kiat Ananda Jakarta,Tronton,10,4224803898893111,Summarecon Bogor,-6.621285299999999,106.8402213,2.0,0.01
17,Kiat Ananda Jakarta,Tronton,11,4518403898892194,Summarecon Bogor,-6.621285299999999,106.8402213,2.0,0.01
17,Kiat Ananda Jakarta,Tronton,12,6396303898892690,Summarecon Bogor,-6.621285299999999,106.8402213,2.0,0.01
17,Kiat Ananda Jakarta,Tronton,13,6618103898893657,Summarecon Bogor,-6.621285299999999,106.8402213,2.0,0.01
17,Kiat Ananda Jakarta,Tronton,14,9850603900631326A,Ruko Tajur Bogor,-6.6332679,106.8258202,2344.24,11.24
17,Kiat Ananda Jakarta,Tronton,15,9850603900631326A-R2,Ruko Tajur Bogor,-6.6332679,106.8258202,8.32,0.04
17,Kiat Ananda Jakarta,Tronton,16,2119103900623478B,Ruko Tajur Bogor,-6.6332679,106.8258202,3.6,0.08
17,Kiat Ananda Jakarta,Tronton,17,9850603900631326B,Ruko Tajur Bogor,-6.6332679,106.8258202,2.0,0.16
17,Kiat Ananda Jakarta,Tronton,18,TR-B404-25-12-18,Mall Ekalokasari,-6.6217484,106.8176507,104.67,0.99
17,Kiat Ananda Jakarta,Tronton,19,4112903900779945,Mall Ekalokasari,-6.6217484,106.8176507,46.11,0.15
17,Kiat Ananda Jakarta,Tronton,20,8265603888602738,Mall Ekalokasari,-6.6217484,106.8176507,27.06,0.06
17,Kiat Ananda Jakarta,Tronton,21,3134903900621067B,Mall Ekalokasari,-6.6217484,106.8176507,2.7,0.06
17,Kiat Ananda Jakarta,Tronton,22,TR-B404-25-12-18-R1B,Mall Ekalokasari,-6.6217484,106.8176507,2.23,0.02
17,Kiat Ananda Jakarta,Tronton,23,TR-B404-25-12-18-TMP,Mall Ekalokasari,-6.6217484,106.8176507,2.1,0.03
17,Kiat Ananda Jakarta,Tronton,24,8341403900592319A-R1,Mall Ekalokasari,-6.6217484,106.8176507,2.08,0.01
17,Kiat Ananda Jakarta,Tronton,25,8341403900592319B,Mall Ekalokasari,-6.6217484,106.8176507,1.5,0.12
17,Kiat Ananda Jakarta,Tronton,26,TR-B404-25-12-18-R1A,Mall Ekalokasari,-6.6217484,106.8176507,0.2,0.01
17,Kiat Ananda Jakarta,Tronton,27,7103203898893511,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,238.1,1.0179
17,Kiat Ananda Jakarta,Tronton,28,8827903900529933,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,38.6,0.1404
17,Kiat Ananda Jakarta,Tronton,29,4493703900504843,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,38.5,0.1
17,Kiat Ananda Jakarta,Tronton,30,4240003900530836,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,30.8,0.0819
17,Kiat Ananda Jakarta,Tronton,31,5800503898894773,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,30.0,0.0702
17,Kiat Ananda Jakarta,Tronton,32,4873603912698950,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,9.0,0.06
17,Kiat Ananda Jakarta,Tronton,33,1892903900777955,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,2.0,0.01
17,Kiat Ananda Jakarta,Tronton,34,7789403897473199B,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,0.45,0.0117
18,Kiat Ananda Jakarta,CDD,1,8335603917940298,Summarecon Bogor,-6.621285299999999,106.8402213,0.03,0.12
18,Kiat Ananda Jakarta,CDD,2,8341403900592319A,Mall Ekalokasari,-6.6217484,106.8176507,1725.18,8.19
18,Kiat Ananda Jakarta,CDD,3,9166503917940144,Ruko Pahlawan Bogor,-6.615808599999999,106.8036234,0.03,0.12
19,Kiat Ananda Jakarta,CDD Long,1,2497503898622175,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,1100.8,3.96
19,Kiat Ananda Jakarta,CDD Long,2,5759503897545759,Kenangan Signature SMB,-6.955178399999999,107.697701,610.2,2.9288
19,Kiat Ananda Jakarta,CDD Long,3,8464403902343292,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,382.4,0.6
19,Kiat Ananda Jakarta,CDD Long,4,1389603898606947,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,360.17,1.1583
19,Kiat Ananda Jakarta,CDD Long,5,6514003902348318,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,55.3,0.0936
19,Kiat Ananda Jakarta,CDD Long,6,1059303912698119,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,12.0,0.08
19,Kiat Ananda Jakarta,CDD Long,7,2497503898622175-R1,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,10.4,0.04
19,Kiat Ananda Jakarta,CDD Long,8,3434303912704827,Kenangan Signature SMB,-6.955178399999999,107.697701,9.0,0.0694
19,Kiat Ananda Jakarta,CDD Long,9,1389603898606947-R1,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,2.8,0.0117
19,Kiat Ananda Jakarta,CDD Long,10,6258203900663355,Kenangan Signature SMB,-6.955178399999999,107.697701,0.15,0.0205
19,Kiat Ananda Jakarta,CDD Long,11,2129803917940240,Summarecon Mall Bandung Island,-6.955178399999999,107.697701,0.04,0.16
19,Kiat Ananda Jakarta,CDD Long,12,6040803895764925,Ruko Rancaekek,-6.9547841,107.7701591,1573.6,6.24
19,Kiat Ananda Jakarta,CDD Long,13,4308503918230973,Ruko Rancaekek,-6.9547841,107.7701591,360.0,0.64
19,Kiat Ananda Jakarta,CDD Long,14,7638303899440514,Ruko Rancaekek,-6.9547841,107.7701591,170.0,1.28
19,Kiat Ananda Jakarta,CDD Long,15,3007503912699336,Ruko Rancaekek,-6.9547841,107.7701591,12.0,0.08
19,Kiat Ananda Jakarta,CDD Long,16,6040803895764925-R1,Ruko Rancaekek,-6.9547841,107.7701591,6.0,0.04
19,Kiat Ananda Jakarta,CDD Long,17,6738703917939408,Ruko Rancaekek,-6.9547841,107.7701591,0.04,0.16
20,Kiat Ananda Jakarta,Tronton,1,6104503895327025,Ruko Cikarang Festival,-6.3391514,107.1113255,3838.0,15.0
20,Kiat Ananda Jakarta,Tronton,2,5450703914745686,Ruko Cikarang Festival,-6.3391514,107.1113255,159.0,0.35
20,Kiat Ananda Jakarta,Tronton,3,7365103902247284,Cikarang Avenue,-6.332903099999999,107.1395526,8.0,0.0214
20,Kiat Ananda Jakarta,Tronton,4,3913103905937635,Lippo Cikarang,-6.333402299999999,107.1509008,1379.0,3.85
20,Kiat Ananda Jakarta,Tronton,5,4740603899231969,BP Cikarang,-6.3384787,107.1533077,2724.0,10.75
20,Kiat Ananda Jakarta,Tronton,6,9505903900711228,District 1 Meikarta,-6.3383362,107.1660975,6.0,0.0184
21,Kiat Ananda Jakarta,Tronton,1,8214903912864872,Ruko Cikarang Festival,-6.3391514,107.1113255,1423.0,5.9
21,Kiat Ananda Jakarta,Tronton,2,4656603895318278,Ruko Cikarang Festival,-6.3391514,107.1113255,1305.6,4.4561
21,Kiat Ananda Jakarta,Tronton,3,2861603902236876,Cikarang Avenue,-6.332903099999999,107.1395526,2103.0,7.1
21,Kiat Ananda Jakarta,Tronton,4,6866503907413014,Cikarang Avenue,-6.332903099999999,107.1395526,80.6,0.108
21,Kiat Ananda Jakarta,Tronton,5,2931003902238025,Cikarang Avenue,-6.332903099999999,107.1395526,21.0,0.05
21,Kiat Ananda Jakarta,Tronton,6,8942803902316138,Lippo Cikarang,-6.333402299999999,107.1509008,297.0,0.98
21,Kiat Ananda Jakarta,Tronton,7,9424903898777509,BP Cikarang,-6.3384787,107.1533077,1078.0,4.9361
21,Kiat Ananda Jakarta,Tronton,8,5294703899225918,BP Cikarang,-6.3384787,107.1533077,154.0,0.349
21,Kiat Ananda Jakarta,Tronton,9,4747703895994997,District 1 Meikarta,-6.3383362,107.1660975,1162.5,3.8
21,Kiat Ananda Jakarta,Tronton,10,2182603895494739,District 1 Meikarta,-6.3383362,107.1660975,523.2,2.3109
22,Kiat Ananda Jakarta,CDD,1,5448003897043612,Ruko Cikarang Festival,-6.3391514,107.1113255,167.0,0.8872
22,Kiat Ananda Jakarta,CDD,2,4670603916657796,Ruko Cikarang Festival,-6.3391514,107.1113255,162.0,1.3
22,Kiat Ananda Jakarta,CDD,3,8841203895327838,Ruko Cikarang Festival,-6.3391514,107.1113255,20.0,0.05
22,Kiat Ananda Jakarta,CDD,4,4656603895318278-R1,Ruko Cikarang Festival,-6.3391514,107.1113255,17.6,0.0673
22,Kiat Ananda Jakarta,CDD,5,7128703900505502,Ruko Cikarang Festival,-6.3391514,107.1113255,10.0,0.11
22,Kiat Ananda Jakarta,CDD,6,6297903900492546,Ruko Cikarang Festival,-6.3391514,107.1113255,9.0,0.101
22,Kiat Ananda Jakarta,CDD,7,5083803895318875,Ruko Cikarang Festival,-6.3391514,107.1113255,4.0,0.0129
22,Kiat Ananda Jakarta,CDD,8,9588803917954441,Ruko Cikarang Festival,-6.3391514,107.1113255,0.04,0.64
22,Kiat Ananda Jakarta,CDD,9,8811803902226678,Cikarang Avenue,-6.332903099999999,107.1395526,491.6,1.8407
22,Kiat Ananda Jakarta,CDD,10,2302003907303610,Cikarang Avenue,-6.332903099999999,107.1395526,31.0,0.0707
22,Kiat Ananda Jakarta,CDD,11,1866503907303917,Cikarang Avenue,-6.332903099999999,107.1395526,25.0,0.2
22,Kiat Ananda Jakarta,CDD,12,3839903909468975,Cikarang Avenue,-6.332903099999999,107.1395526,12.5,0.45
22,Kiat Ananda Jakarta,CDD,13,2170903902238245,Cikarang Avenue,-6.332903099999999,107.1395526,5.0,0.05
22,Kiat Ananda Jakarta,CDD,14,8092603917017846,Cikarang Avenue,-6.332903099999999,107.1395526,5.0,0.05
22,Kiat Ananda Jakarta,CDD,15,3501903902238655,Cikarang Avenue,-6.332903099999999,107.1395526,5.0,0.05
22,Kiat Ananda Jakarta,CDD,16,4866203902227021,Cikarang Avenue,-6.332903099999999,107.1395526,4.0,0.011
22,Kiat Ananda Jakarta,CDD,17,7343103902227324,Cikarang Avenue,-6.332903099999999,107.1395526,2.0,0.0114
22,Kiat Ananda Jakarta,CDD,18,3656403902374620,Cikarang Avenue,-6.332903099999999,107.1395526,2.0,0.05
22,Kiat Ananda Jakarta,CDD,19,1299703902227762,Cikarang Avenue,-6.332903099999999,107.1395526,2.0,0.0114
22,Kiat Ananda Jakarta,CDD,20,9527503902359285,BP Cikarang,-6.3384787,107.1533077,41.0,0.1414
22,Kiat Ananda Jakarta,CDD,21,8851603904337060,BP Cikarang,-6.3384787,107.1533077,38.0,0.95
22,Kiat Ananda Jakarta,CDD,22,2621903904338062,BP Cikarang,-6.3384787,107.1533077,5.0,0.0414
22,Kiat Ananda Jakarta,CDD,23,3380703899232229,BP Cikarang,-6.3384787,107.1533077,5.0,0.05
22,Kiat Ananda Jakarta,CDD,24,4605703905831224,BP Cikarang,-6.3384787,107.1533077,4.0,0.0144
22,Kiat Ananda Jakarta,CDD,25,9424903898777509-R1,BP Cikarang,-6.3384787,107.1533077,3.2,0.0156
22,Kiat Ananda Jakarta,CDD,26,2058503899226194,BP Cikarang,-6.3384787,107.1533077,2.0,0.0114
22,Kiat Ananda Jakarta,CDD,27,8822303905831434,BP Cikarang,-6.3384787,107.1533077,2.0,0.013
22,Kiat Ananda Jakarta,CDD,28,3265603917954534,BP Cikarang,-6.3384787,107.1533077,0.04,0.52
22,Kiat Ananda Jakarta,CDD,29,2001403902431906,District 1 Meikarta,-6.3383362,107.1660975,86.0,0.2
22,Kiat Ananda Jakarta,CDD,30,1037803913949920,District 1 Meikarta,-6.3383362,107.1660975,14.5,0.05
22,Kiat Ananda Jakarta,CDD,31,5220603897008577,District 1 Meikarta,-6.3383362,107.1660975,12.5,0.45
22,Kiat Ananda Jakarta,CDD,32,5461303907655898,District 1 Meikarta,-6.3383362,107.1660975,10.0,0.05
22,Kiat Ananda Jakarta,CDD,33,3156103904063916,District 1 Meikarta,-6.3383362,107.1660975,1.0,0.022
23,Kiat Ananda Jakarta,CDD Long,1,6853403900737732,Pertamina 34.46106 Rancabango,-7.319072299999999,108.1991664,1794.5,7.7
23,Kiat Ananda Jakarta,CDD Long,2,6853403900737732-R1,Pertamina 34.46106 Rancabango,-7.319072299999999,108.1991664,7.5,0.05
23,Kiat Ananda Jakarta,CDD Long,3,2631603912698846,Pertamina 34.46106 Rancabango,-7.319072299999999,108.1991664,5.0,0.05
23,Kiat Ananda Jakarta,CDD Long,4,6586003917939706,Pertamina 34.46106 Rancabango,-7.319072299999999,108.1991664,0.05,0.05
23,Kiat Ananda Jakarta,CDD Long,5,8921703902317899,Ruko Martadinata Tasikmalaya,-7.3192529,108.2196011,1331.0,5.05
23,Kiat Ananda Jakarta,CDD Long,6,7034703918246046,Ruko Martadinata Tasikmalaya,-7.3192529,108.2196011,450.0,0.8
23,Kiat Ananda Jakarta,CDD Long,7,2776803912697506,Ruko Martadinata Tasikmalaya,-7.3192529,108.2196011,15.0,0.1
23,Kiat Ananda Jakarta,CDD Long,8,3712903917954484,Ruko Martadinata Tasikmalaya,-7.3192529,108.2196011,0.05,0.05
23,Kiat Ananda Jakarta,CDD Long,9,5258703917939634,Ruko Martadinata Tasikmalaya,-7.3192529,108.2196011,0.05,0.2
24,Kiat Ananda Jakarta,Fuso,1,4967503895136026,Pertamina Jatiwaringin,-6.2753646,106.912977,1440.0,4.25
24,Kiat Ananda Jakarta,Fuso,2,7748203893388941,Lippo Plaza KJI,-6.2708938,106.868497,302.5,1.2402
24,Kiat Ananda Jakarta,Fuso,3,6632603888601699,Lippo Plaza KJI,-6.2708938,106.868497,10.02,0.0234
24,Kiat Ananda Jakarta,Fuso,4,6857103895553555,Lippo Plaza KJI,-6.2708938,106.868497,5.0,0.0819
24,Kiat Ananda Jakarta,Fuso,5,7748203893388941-R1,Lippo Plaza KJI,-6.2708938,106.868497,0.8,0.01
24,Kiat Ananda Jakarta,Fuso,6,8469903896695177,RS. Polri,-6.2692998,106.8677825,373.4,1.2168
24,Kiat Ananda Jakarta,Fuso,7,7757003898339828,RS. Polri,-6.2692998,106.8677825,16.6,0.0351
24,Kiat Ananda Jakarta,Fuso,8,8469903896695177-R1,RS. Polri,-6.2692998,106.8677825,5.6,0.0234
24,Kiat Ananda Jakarta,Fuso,9,6941603896715048,RS. Polri,-6.2692998,106.8677825,2.8,0.0351
24,Kiat Ananda Jakarta,Fuso,10,2875303917940473,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.02
24,Kiat Ananda Jakarta,Fuso,11,1158803917954466,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.13
24,Kiat Ananda Jakarta,Fuso,12,3355203917940044,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.01
24,Kiat Ananda Jakarta,Fuso,13,4523003917940569,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.02
24,Kiat Ananda Jakarta,Fuso,14,4053803917940316,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.01
24,Kiat Ananda Jakarta,Fuso,15,6773903917939616,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.01
24,Kiat Ananda Jakarta,Fuso,16,8704003917939422,Satu Kenangan Ruko Batu Ampar,-6.2726834,106.8615702,0.01,0.02
